id,DayOfWeek,Date,Sales,Customers,Open,Promo,SchoolHoliday,High_Var,Luxury
2,5,10/3/14,2689,389,1,1,0,0,1
2,6,10/4/14,2979,377,1,0,0,0,1
2,7,10/5/14,0,0,0,0,0,0,1
2,1,10/6/14,7562,748,1,1,1,0,1
2,2,10/7/14,5808,646,1,1,1,0,1
2,3,10/8/14,6252,736,1,1,1,0,1
2,4,10/9/14,5283,614,1,1,1,0,1
2,5,10/10/14,4907,529,1,1,1,0,1
2,6,10/11/14,2497,322,1,0,0,0,1
2,7,10/12/14,0,0,0,0,0,0,1
2,1,10/13/14,4377,569,1,0,1,0,1
2,2,10/14/14,3982,516,1,0,1,0,1
2,3,10/15/14,4732,670,1,0,1,0,1
2,4,10/16/14,4288,522,1,0,1,0,1
2,5,10/17/14,3852,501,1,0,1,0,1
2,6,10/18/14,2613,330,1,0,0,0,1
2,7,10/19/14,0,0,0,0,0,0,1
2,1,10/20/14,6631,684,1,1,0,0,1
2,2,10/21/14,5382,593,1,1,0,0,1
2,3,10/22/14,5261,600,1,1,0,0,1
2,4,10/23/14,5729,628,1,1,0,0,1
2,5,10/24/14,5096,578,1,1,0,0,1
2,6,10/25/14,2542,331,1,0,0,0,1
2,7,10/26/14,0,0,0,0,0,0,1
2,1,10/27/14,4296,573,1,0,0,0,1
2,2,10/28/14,3849,523,1,0,0,0,1
2,3,10/29/14,4986,668,1,0,0,0,1
2,4,10/30/14,5394,653,1,0,0,0,1
2,5,10/31/14,0,0,0,0,0,0,1
2,6,11/1/14,3305,448,1,0,0,0,1
2,7,11/2/14,0,0,0,0,0,0,1
2,1,11/3/14,7549,783,1,1,0,0,1
2,2,11/4/14,7015,724,1,1,0,0,1
2,3,11/5/14,7142,797,1,1,0,0,1
2,4,11/6/14,6307,630,1,1,0,0,1
2,5,11/7/14,5445,590,1,1,0,0,1
2,6,11/8/14,3311,368,1,0,0,0,1
2,7,11/9/14,0,0,0,0,0,0,1
2,1,11/10/14,6423,690,1,1,0,0,1
2,2,11/11/14,5651,601,1,1,0,0,1
2,3,11/12/14,6818,776,1,1,0,0,1
2,4,11/13/14,5009,624,1,1,0,0,1
2,5,11/14/14,4655,560,1,1,0,0,1
2,6,11/15/14,2979,373,1,0,0,0,1
2,7,11/16/14,0,0,0,0,0,0,1
2,1,11/17/14,4157,552,1,0,0,0,1
2,2,11/18/14,3468,411,1,0,0,0,1
2,3,11/19/14,5091,674,1,0,0,0,1
2,4,11/20/14,4527,535,1,0,0,0,1
2,5,11/21/14,3978,472,1,0,0,0,1
2,6,11/22/14,3085,367,1,0,0,0,1
2,7,11/23/14,0,0,0,0,0,0,1
2,1,11/24/14,7038,696,1,1,0,0,1
2,2,11/25/14,6511,632,1,1,0,0,1
2,3,11/26/14,7588,828,1,1,0,0,1
2,4,11/27/14,6119,644,1,1,0,0,1
2,5,11/28/14,6062,608,1,1,0,0,1
2,6,11/29/14,3424,372,1,0,0,0,1
2,7,11/30/14,0,0,0,0,0,0,1
2,1,12/1/14,8674,783,1,1,0,0,1
2,2,12/2/14,7664,751,1,1,0,0,1
2,3,12/3/14,7533,769,1,1,0,0,1
2,4,12/4/14,6661,670,1,1,0,0,1
2,5,12/5/14,6385,676,1,1,0,0,1
2,6,12/6/14,2914,386,1,0,0,0,1
2,7,12/7/14,0,0,0,0,0,0,1
2,1,12/8/14,4821,616,1,0,0,0,1
2,2,12/9/14,5264,596,1,0,0,0,1
2,3,12/10/14,5830,717,1,0,0,0,1
2,4,12/11/14,4629,539,1,0,0,0,1
2,5,12/12/14,4407,497,1,0,0,0,1
2,6,12/13/14,3375,350,1,0,0,0,1
2,7,12/14/14,0,0,0,0,0,0,1
2,1,12/15/14,10419,909,1,1,0,0,1
2,2,12/16/14,9499,866,1,1,0,0,1
2,3,12/17/14,9365,909,1,1,0,0,1
2,4,12/18/14,8117,777,1,1,0,0,1
2,5,12/19/14,7574,718,1,1,0,0,1
2,6,12/20/14,4553,495,1,0,0,0,1
2,7,12/21/14,0,0,0,0,0,0,1
2,1,12/22/14,9027,924,1,0,1,0,1
2,2,12/23/14,7557,816,1,0,1,0,1
2,3,12/24/14,2437,274,1,0,1,0,1
2,4,12/25/14,0,0,0,0,1,0,1
2,5,12/26/14,0,0,0,0,1,0,1
2,6,12/27/14,3934,457,1,0,0,0,1
2,7,12/28/14,0,0,0,0,0,0,1
2,1,12/29/14,5999,662,1,0,1,0,1
2,2,12/30/14,5513,632,1,0,1,0,1
2,3,12/31/14,2269,252,1,0,1,0,1
2,4,1/1/15,0,0,0,0,1,0,1
2,5,1/2/15,4137,543,1,0,1,0,1
2,6,1/3/15,3132,350,1,0,0,0,1
2,7,1/4/15,0,0,0,0,0,0,1
2,1,1/5/15,7308,755,1,1,0,0,1
2,2,1/6/15,6696,727,1,1,0,0,1
2,3,1/7/15,5945,670,1,1,0,0,1
2,4,1/8/15,5246,567,1,1,0,0,1
2,5,1/9/15,4762,524,1,1,0,0,1
2,6,1/10/15,3024,346,1,0,0,0,1
2,7,1/11/15,0,0,0,0,0,0,1
2,1,1/12/15,7237,689,1,1,0,0,1
2,2,1/13/15,6444,695,1,1,0,0,1
2,3,1/14/15,6366,700,1,1,0,0,1
2,4,1/15/15,5810,632,1,1,0,0,1
2,5,1/16/15,5456,573,1,1,0,0,1
2,6,1/17/15,2883,340,1,0,0,0,1
2,7,1/18/15,0,0,0,0,0,0,1
2,1,1/19/15,4082,528,1,0,0,0,1
2,2,1/20/15,3955,491,1,0,0,0,1
2,3,1/21/15,4524,606,1,0,0,0,1
2,4,1/22/15,3728,484,1,0,0,0,1
2,5,1/23/15,3206,418,1,0,0,0,1
2,6,1/24/15,2575,326,1,0,0,0,1
2,7,1/25/15,0,0,0,0,0,0,1
2,1,1/26/15,5931,638,1,1,0,0,1
2,2,1/27/15,5258,575,1,1,0,0,1
2,3,1/28/15,6032,720,1,1,0,0,1
2,4,1/29/15,4775,539,1,1,0,0,1
2,5,1/30/15,5919,624,1,1,0,0,1
2,6,1/31/15,3067,323,1,0,0,0,1
2,7,2/1/15,0,0,0,0,0,0,1
2,1,2/2/15,8155,808,1,1,1,0,1
2,2,2/3/15,6837,684,1,1,1,0,1
2,3,2/4/15,6405,721,1,1,1,0,1
2,4,2/5/15,5275,603,1,1,1,0,1
2,5,2/6/15,5260,550,1,1,1,0,1
2,6,2/7/15,2335,306,1,0,0,0,1
2,7,2/8/15,0,0,0,0,0,0,1
2,1,2/9/15,3678,491,1,0,0,0,1
2,2,2/10/15,4653,567,1,0,0,0,1
2,3,2/11/15,4773,641,1,0,0,0,1
2,4,2/12/15,3765,485,1,0,0,0,1
2,5,2/13/15,3647,499,1,0,0,0,1
2,6,2/14/15,2809,351,1,0,0,0,1
2,7,2/15/15,0,0,0,0,0,0,1
2,1,2/16/15,7478,703,1,1,0,0,1
2,2,2/17/15,6113,623,1,1,0,0,1
2,3,2/18/15,6178,758,1,1,0,0,1
2,4,2/19/15,5842,627,1,1,0,0,1
2,5,2/20/15,4727,544,1,1,0,0,1
2,6,2/21/15,3005,355,1,0,0,0,1
2,7,2/22/15,0,0,0,0,0,0,1
2,1,2/23/15,3633,481,1,0,0,0,1
2,2,2/24/15,3755,498,1,0,0,0,1
2,3,2/25/15,4666,653,1,0,0,0,1
2,4,2/26/15,4035,509,1,0,0,0,1
2,5,2/27/15,4022,517,1,0,0,0,1
2,6,2/28/15,3032,378,1,0,0,0,1
2,7,3/1/15,0,0,0,0,0,0,1
2,1,3/2/15,7161,739,1,1,0,0,1
2,2,3/3/15,6610,697,1,1,0,0,1
2,3,3/4/15,6478,764,1,1,0,0,1
2,4,3/5/15,5532,634,1,1,0,0,1
2,5,3/6/15,4823,550,1,1,0,0,1
2,6,3/7/15,3211,367,1,0,0,0,1
2,7,3/8/15,0,0,0,0,0,0,1
2,1,3/9/15,3967,532,1,0,0,0,1
2,2,3/10/15,4095,512,1,0,0,0,1
2,3,3/11/15,4949,668,1,0,0,0,1
2,4,3/12/15,4065,514,1,0,0,0,1
2,5,3/13/15,3430,442,1,0,0,0,1
2,6,3/14/15,2803,343,1,0,0,0,1
2,7,3/15/15,0,0,0,0,0,0,1
2,1,3/16/15,7209,734,1,1,0,0,1
2,2,3/17/15,6457,666,1,1,0,0,1
2,3,3/18/15,7034,786,1,1,0,0,1
2,4,3/19/15,5737,622,1,1,0,0,1
2,5,3/20/15,4759,532,1,1,0,0,1
2,6,3/21/15,2922,367,1,0,0,0,1
2,7,3/22/15,0,0,0,0,0,0,1
2,1,3/23/15,4183,516,1,0,0,0,1
2,2,3/24/15,4436,523,1,0,0,0,1
2,3,3/25/15,5150,684,1,0,0,0,1
2,4,3/26/15,3912,486,1,0,0,0,1
2,5,3/27/15,3800,458,1,0,0,0,1
2,6,3/28/15,3011,355,1,0,0,0,1
2,7,3/29/15,0,0,0,0,0,0,1
2,1,3/30/15,8733,777,1,1,1,0,1
2,2,3/31/15,10107,850,1,1,1,0,1
2,3,4/1/15,6473,756,1,1,1,0,1
2,4,4/2/15,6168,619,1,1,1,0,1
2,5,4/3/15,0,0,0,1,1,0,1
2,6,4/4/15,4446,506,1,0,0,0,1
2,7,4/5/15,0,0,0,0,0,0,1
2,1,4/6/15,0,0,0,0,1,0,1
2,2,4/7/15,4588,582,1,0,1,0,1
2,3,4/8/15,5304,677,1,0,1,0,1
2,4,4/9/15,3793,501,1,0,1,0,1
2,5,4/10/15,3824,488,1,0,1,0,1
2,6,4/11/15,2662,319,1,0,0,0,1
2,7,4/12/15,0,0,0,0,0,0,1
2,1,4/13/15,6947,698,1,1,0,0,1
2,2,4/14/15,6569,703,1,1,0,0,1
2,3,4/15/15,7132,850,1,1,0,0,1
2,4,4/16/15,5371,590,1,1,0,0,1
2,5,4/17/15,4948,549,1,1,0,0,1
2,6,4/18/15,3066,340,1,0,0,0,1
2,7,4/19/15,0,0,0,0,0,0,1
2,1,4/20/15,4184,511,1,0,0,0,1
2,2,4/21/15,3291,469,1,0,0,0,1
2,3,4/22/15,5032,641,1,0,0,0,1
2,4,4/23/15,3588,482,1,0,0,0,1
2,5,4/24/15,3678,482,1,0,0,0,1
2,6,4/25/15,2916,453,1,0,0,0,1
2,7,4/26/15,0,0,0,0,0,0,1
2,1,4/27/15,6523,647,1,1,0,0,1
2,2,4/28/15,6861,678,1,1,0,0,1
2,3,4/29/15,6764,756,1,1,0,0,1
2,4,4/30/15,6884,716,1,1,0,0,1
2,5,5/1/15,0,0,0,1,0,0,1
2,6,5/2/15,3590,423,1,0,0,0,1
2,7,5/3/15,0,0,0,0,0,0,1
2,1,5/4/15,6901,681,1,1,0,0,1
2,2,5/5/15,6295,653,1,1,0,0,1
2,3,5/6/15,6558,780,1,1,0,0,1
2,4,5/7/15,5382,597,1,1,0,0,1
2,5,5/8/15,5734,753,1,1,0,0,1
2,6,5/9/15,2722,348,1,0,0,0,1
2,7,5/10/15,0,0,0,0,0,0,1
2,1,5/11/15,4521,544,1,0,0,0,1
2,2,5/12/15,4319,541,1,0,0,0,1
2,3,5/13/15,5662,734,1,0,0,0,1
2,4,5/14/15,0,0,0,0,0,0,1
2,5,5/15/15,5293,592,1,0,1,0,1
2,6,5/16/15,2831,337,1,0,0,0,1
2,7,5/17/15,0,0,0,0,0,0,1
2,1,5/18/15,8078,747,1,1,0,0,1
2,2,5/19/15,6388,631,1,1,0,0,1
2,3,5/20/15,6696,794,1,1,0,0,1
2,4,5/21/15,5431,609,1,1,0,0,1
2,5,5/22/15,4564,504,1,1,0,0,1
2,6,5/23/15,2732,331,1,0,0,0,1
2,7,5/24/15,0,0,0,0,0,0,1
2,1,5/25/15,0,0,0,0,0,0,1
2,2,5/26/15,4708,564,1,0,0,0,1
2,3,5/27/15,5093,672,1,0,0,0,1
2,4,5/28/15,4049,518,1,0,0,0,1
2,5,5/29/15,4541,576,1,0,0,0,1
2,6,5/30/15,3447,513,1,0,0,0,1
2,7,5/31/15,0,0,0,0,0,0,1
2,1,6/1/15,6629,673,1,1,0,0,1
2,2,6/2/15,7099,697,1,1,0,0,1
2,3,6/3/15,6682,768,1,1,0,0,1
2,4,6/4/15,5810,646,1,1,0,0,1
2,5,6/5/15,4938,532,1,1,0,0,1
2,6,6/6/15,2641,319,1,0,0,0,1
2,7,6/7/15,0,0,0,0,0,0,1
2,1,6/8/15,3918,501,1,0,0,0,1
2,2,6/9/15,4097,560,1,0,0,0,1
2,3,6/10/15,5035,680,1,0,0,0,1
2,4,6/11/15,4240,515,1,0,0,0,1
2,5,6/12/15,3539,480,1,0,0,0,1
2,6,6/13/15,2574,319,1,0,0,0,1
2,7,6/14/15,0,0,0,0,0,0,1
2,1,6/15/15,8106,762,1,1,0,0,1
2,2,6/16/15,6243,648,1,1,0,0,1
2,3,6/17/15,6924,805,1,1,0,0,1
2,4,6/18/15,5154,594,1,1,0,0,1
2,5,6/19/15,4926,544,1,1,0,0,1
2,6,6/20/15,3020,323,1,0,0,0,1
2,7,6/21/15,0,0,0,0,0,0,1
2,1,6/22/15,4123,491,1,0,0,0,1
2,2,6/23/15,4094,512,1,0,0,0,1
2,3,6/24/15,4805,654,1,0,0,0,1
2,4,6/25/15,4022,508,1,0,0,0,1
2,5,6/26/15,3953,476,1,0,0,0,1
2,6,6/27/15,2404,303,1,0,0,0,1
2,7,6/28/15,0,0,0,0,0,0,1
2,1,6/29/15,7961,734,1,1,0,0,1
2,2,6/30/15,9863,877,1,1,0,0,1
2,3,7/1/15,6431,786,1,1,0,0,1
2,4,7/2/15,6189,921,1,1,0,0,1
2,5,7/3/15,4838,1029,1,1,0,0,1
2,6,7/4/15,4475,1147,1,0,0,0,1
2,7,7/5/15,0,0,0,0,0,0,1
2,1,7/6/15,4132,523,1,0,0,0,1
2,2,7/7/15,4313,531,1,0,0,0,1
2,3,7/8/15,5676,693,1,0,0,0,1
2,4,7/9/15,4082,495,1,0,0,0,1
2,5,7/10/15,4384,539,1,0,0,0,1
2,6,7/11/15,2677,311,1,0,0,0,1
2,7,7/12/15,0,0,0,0,0,0,1
2,1,7/13/15,6874,687,1,1,1,0,1
2,2,7/14/15,6122,645,1,1,1,0,1
2,3,7/15/15,6406,780,1,1,1,0,1
2,4,7/16/15,5062,544,1,1,1,0,1
2,5,7/17/15,4518,495,1,1,1,0,1
2,6,7/18/15,3417,359,1,0,0,0,1
2,7,7/19/15,0,0,0,0,0,0,1
2,1,7/20/15,4435,564,1,0,1,0,1
2,2,7/21/15,3836,532,1,0,1,0,1
2,3,7/22/15,5093,650,1,0,1,0,1
2,4,7/23/15,4108,521,1,0,1,0,1
2,5,7/24/15,3854,468,1,0,1,0,1
2,6,7/25/15,2512,316,1,0,0,0,1
2,7,7/26/15,0,0,0,0,0,0,1
2,1,7/27/15,6627,638,1,1,1,0,1
2,2,7/28/15,5671,646,1,1,1,0,1
2,3,7/29/15,6402,727,1,1,1,0,1
2,4,7/30/15,5567,601,1,1,1,0,1
2,5,7/31/15,6064,625,1,1,1,0,1
3,2,1/1/13,0,0,0,0,1,1,1
3,3,1/2/13,6823,805,1,0,1,1,1
3,4,1/3/13,5902,721,1,0,1,1,1
3,5,1/4/13,6069,690,1,0,1,1,1
3,6,1/5/13,4523,525,1,0,0,1,1
3,7,1/6/13,0,0,0,0,0,1,1
3,1,1/7/13,12247,1079,1,1,0,1,1
3,2,1/8/13,9800,856,1,1,0,1,1
3,3,1/9/13,8001,778,1,1,0,1,1
3,4,1/10/13,7772,791,1,1,0,1,1
3,5,1/11/13,9292,951,1,1,0,1,1
3,6,1/12/13,4455,485,1,0,0,1,1
3,7,1/13/13,0,0,0,0,0,1,1
3,1,1/14/13,4566,599,1,0,0,1,1
3,2,1/15/13,5041,669,1,0,0,1,1
3,3,1/16/13,4827,617,1,0,0,1,1
3,4,1/17/13,4463,600,1,0,0,1,1
3,5,1/18/13,5390,703,1,0,0,1,1
3,6,1/19/13,3938,427,1,0,0,1,1
3,7,1/20/13,0,0,0,0,0,1,1
3,1,1/21/13,6014,630,1,1,0,1,1
3,2,1/22/13,7961,797,1,1,0,1,1
3,3,1/23/13,7863,803,1,1,0,1,1
3,4,1/24/13,7910,814,1,1,0,1,1
3,5,1/25/13,7565,773,1,1,0,1,1
3,6,1/26/13,3902,450,1,0,0,1,1
3,7,1/27/13,0,0,0,0,0,1,1
3,1,1/28/13,5352,722,1,0,0,1,1
3,2,1/29/13,5375,711,1,0,0,1,1
3,3,1/30/13,4920,647,1,0,0,1,1
3,4,1/31/13,5682,648,1,0,0,1,1
3,5,2/1/13,6725,806,1,0,0,1,1
3,6,2/2/13,5155,603,1,0,0,1,1
3,7,2/3/13,0,0,0,0,0,1,1
3,1,2/4/13,10913,1070,1,1,0,1,1
3,2,2/5/13,9372,925,1,1,0,1,1
3,3,2/6/13,9084,950,1,1,0,1,1
3,4,2/7/13,7786,861,1,1,0,1,1
3,5,2/8/13,7945,842,1,1,0,1,1
3,6,2/9/13,4324,494,1,0,0,1,1
3,7,2/10/13,0,0,0,0,0,1,1
3,1,2/11/13,5541,736,1,0,0,1,1
3,2,2/12/13,5725,758,1,0,0,1,1
3,3,2/13/13,5111,680,1,0,0,1,1
3,4,2/14/13,5912,741,1,0,0,1,1
3,5,2/15/13,5159,673,1,0,0,1,1
3,6,2/16/13,4000,488,1,0,0,1,1
3,7,2/17/13,0,0,0,0,0,1,1
3,1,2/18/13,10793,1008,1,1,0,1,1
3,2,2/19/13,7997,755,1,1,0,1,1
3,3,2/20/13,7862,812,1,1,0,1,1
3,4,2/21/13,7517,772,1,1,0,1,1
3,5,2/22/13,7993,840,1,1,0,1,1
3,6,2/23/13,3688,446,1,0,0,1,1
3,7,2/24/13,0,0,0,0,0,1,1
3,1,2/25/13,5072,675,1,0,0,1,1
3,2,2/26/13,5154,669,1,0,0,1,1
3,3,2/27/13,5172,670,1,0,0,1,1
3,4,2/28/13,6167,767,1,0,0,1,1
3,5,3/1/13,6575,800,1,0,0,1,1
3,6,3/2/13,5037,638,1,0,0,1,1
3,7,3/3/13,0,0,0,0,0,1,1
3,1,3/4/13,11004,1080,1,1,0,1,1
3,2,3/5/13,9878,987,1,1,0,1,1
3,3,3/6/13,8729,871,1,1,0,1,1
3,4,3/7/13,8479,901,1,1,0,1,1
3,5,3/8/13,8174,864,1,1,0,1,1
3,6,3/9/13,3778,436,1,0,0,1,1
3,7,3/10/13,0,0,0,0,0,1,1
3,1,3/11/13,4968,633,1,0,0,1,1
3,2,3/12/13,5452,704,1,0,0,1,1
3,3,3/13/13,5391,703,1,0,0,1,1
3,4,3/14/13,4993,642,1,0,0,1,1
3,5,3/15/13,6933,829,1,0,0,1,1
3,6,3/16/13,4249,493,1,0,0,1,1
3,7,3/17/13,0,0,0,0,0,1,1
3,1,3/18/13,11199,1062,1,1,0,1,1
3,2,3/19/13,9725,965,1,1,0,1,1
3,3,3/20/13,8459,868,1,1,0,1,1
3,4,3/21/13,8245,855,1,1,0,1,1
3,5,3/22/13,8355,886,1,1,0,1,1
3,6,3/23/13,4200,457,1,0,0,1,1
3,7,3/24/13,0,0,0,0,0,1,1
3,1,3/25/13,10181,1031,1,1,1,1,1
3,2,3/26/13,9991,999,1,1,1,1,1
3,3,3/27/13,9033,946,1,1,1,1,1
3,4,3/28/13,9884,1032,1,1,1,1,1
3,5,3/29/13,0,0,0,1,1,1,1
3,6,3/30/13,6267,672,1,0,0,1,1
3,7,3/31/13,0,0,0,0,0,1,1
3,1,4/1/13,0,0,0,0,1,1,1
3,2,4/2/13,5856,802,1,0,1,1,1
3,3,4/3/13,5704,715,1,0,1,1,1
3,4,4/4/13,6663,781,1,0,1,1,1
3,5,4/5/13,6197,740,1,0,1,1,1
3,6,4/6/13,4656,556,1,0,0,1,1
3,7,4/7/13,0,0,0,0,0,1,1
3,1,4/8/13,9781,940,1,1,0,1,1
3,2,4/9/13,9416,925,1,1,0,1,1
3,3,4/10/13,8414,839,1,1,0,1,1
3,4,4/11/13,7959,760,1,1,0,1,1
3,5,4/12/13,8866,936,1,1,0,1,1
3,6,4/13/13,3765,438,1,0,0,1,1
3,7,4/14/13,0,0,0,0,0,1,1
3,1,4/15/13,5295,723,1,0,0,1,1
3,2,4/16/13,5092,688,1,0,0,1,1
3,3,4/17/13,5320,699,1,0,0,1,1
3,4,4/18/13,5399,689,1,0,0,1,1
3,5,4/19/13,5608,705,1,0,0,1,1
3,6,4/20/13,4007,472,1,0,0,1,1
3,7,4/21/13,0,0,0,0,0,1,1
3,1,4/22/13,8979,930,1,1,0,1,1
3,2,4/23/13,8294,835,1,1,0,1,1
3,3,4/24/13,8041,838,1,1,0,1,1
3,4,4/25/13,7232,789,1,1,0,1,1
3,5,4/26/13,7194,744,1,1,0,1,1
3,6,4/27/13,3773,451,1,0,0,1,1
3,7,4/28/13,0,0,0,0,0,1,1
3,1,4/29/13,9036,871,1,1,0,1,1
3,2,4/30/13,11641,1129,1,1,0,1,1
3,3,5/1/13,0,0,0,1,0,1,1
3,4,5/2/13,9884,1011,1,1,0,1,1
3,5,5/3/13,9198,964,1,1,0,1,1
3,6,5/4/13,4732,590,1,0,0,1,1
3,7,5/5/13,0,0,0,0,0,1,1
3,1,5/6/13,6092,758,1,0,0,1,1
3,2,5/7/13,6048,717,1,0,0,1,1
3,3,5/8/13,6866,838,1,0,0,1,1
3,4,5/9/13,0,0,0,0,0,1,1
3,5,5/10/13,7821,909,1,0,0,1,1
3,6,5/11/13,6103,847,1,0,0,1,1
3,7,5/12/13,0,0,0,0,0,1,1
3,1,5/13/13,8836,860,1,1,0,1,1
3,2,5/14/13,8802,937,1,1,0,1,1
3,3,5/15/13,8094,878,1,1,0,1,1
3,4,5/16/13,8081,886,1,1,0,1,1
3,5,5/17/13,7980,827,1,1,0,1,1
3,6,5/18/13,3946,443,1,0,0,1,1
3,7,5/19/13,0,0,0,0,0,1,1
3,1,5/20/13,0,0,0,0,0,1,1
3,2,5/21/13,6829,829,1,0,1,1,1
3,3,5/22/13,5617,702,1,0,0,1,1
3,4,5/23/13,4929,648,1,0,0,1,1
3,5,5/24/13,6220,780,1,0,0,1,1
3,6,5/25/13,4144,468,1,0,0,1,1
3,7,5/26/13,0,0,0,0,0,1,1
3,1,5/27/13,9551,948,1,1,0,1,1
3,2,5/28/13,9168,911,1,1,0,1,1
3,3,5/29/13,9222,945,1,1,0,1,1
3,4,5/30/13,0,0,0,1,0,1,1
3,5,5/31/13,12211,1167,1,1,0,1,1
3,6,6/1/13,4947,587,1,0,0,1,1
3,7,6/2/13,0,0,0,0,0,1,1
3,1,6/3/13,10025,1014,1,1,0,1,1
3,2,6/4/13,8935,904,1,1,0,1,1
3,3,6/5/13,7714,816,1,1,0,1,1
3,4,6/6/13,8051,840,1,1,0,1,1
3,5,6/7/13,8351,895,1,1,0,1,1
3,6,6/8/13,4002,480,1,0,0,1,1
3,7,6/9/13,0,0,0,0,0,1,1
3,1,6/10/13,5881,742,1,0,0,1,1
3,2,6/11/13,5592,727,1,0,0,1,1
3,3,6/12/13,5520,657,1,0,0,1,1
3,4,6/13/13,5499,647,1,0,0,1,1
3,5,6/14/13,6440,742,1,0,0,1,1
3,6,6/15/13,4330,491,1,0,0,1,1
3,7,6/16/13,0,0,0,0,0,1,1
3,1,6/17/13,10328,986,1,1,0,1,1
3,2,6/18/13,9065,892,1,1,0,1,1
3,3,6/19/13,7745,761,1,1,0,1,1
3,4,6/20/13,6633,710,1,1,0,1,1
3,5,6/21/13,8739,863,1,1,0,1,1
3,6,6/22/13,4199,485,1,0,0,1,1
3,7,6/23/13,0,0,0,0,0,1,1
3,1,6/24/13,6538,716,1,0,0,1,1
3,2,6/25/13,5414,701,1,0,0,1,1
3,3,6/26/13,5461,676,1,0,0,1,1
3,4,6/27/13,6546,787,1,0,0,1,1
3,5,6/28/13,8280,887,1,0,0,1,1
3,6,6/29/13,6227,742,1,0,0,1,1
3,7,6/30/13,0,0,0,0,0,1,1
3,1,7/1/13,9469,949,1,1,0,1,1
3,2,7/2/13,9158,892,1,1,0,1,1
3,3,7/3/13,9924,908,1,1,0,1,1
3,4,7/4/13,8932,930,1,1,0,1,1
3,5,7/5/13,9257,930,1,1,0,1,1
3,6,7/6/13,4882,582,1,0,0,1,1
3,7,7/7/13,0,0,0,0,0,1,1
3,1,7/8/13,6103,737,1,0,0,1,1
3,2,7/9/13,6097,768,1,0,0,1,1
3,3,7/10/13,6691,798,1,0,0,1,1
3,4,7/11/13,6035,698,1,0,0,1,1
3,5,7/12/13,5769,715,1,0,0,1,1
3,6,7/13/13,4056,489,1,0,0,1,1
3,7,7/14/13,0,0,0,0,0,1,1
3,1,7/15/13,12179,1094,1,1,0,1,1
3,2,7/16/13,11756,1070,1,1,0,1,1
3,3,7/17/13,9886,909,1,1,0,1,1
3,4,7/18/13,9098,927,1,1,0,1,1
3,5,7/19/13,9174,926,1,1,0,1,1
3,6,7/20/13,4392,484,1,0,0,1,1
3,7,7/21/13,0,0,0,0,0,1,1
3,1,7/22/13,5152,640,1,0,1,1,1
3,2,7/23/13,5723,656,1,0,1,1,1
3,3,7/24/13,5430,659,1,0,1,1,1
3,4,7/25/13,5936,717,1,0,1,1,1
3,5,7/26/13,5283,656,1,0,1,1,1
3,6,7/27/13,3845,433,1,0,0,1,1
3,7,7/28/13,0,0,0,0,0,1,1
3,1,7/29/13,10853,965,1,1,1,1,1
3,2,7/30/13,10451,958,1,1,1,1,1
3,3,7/31/13,10895,1036,1,1,1,1,1
3,4,8/1/13,8738,893,1,1,1,1,1
3,5,8/2/13,7610,748,1,1,1,1,1
3,6,8/3/13,4546,532,1,0,0,1,1
3,7,8/4/13,0,0,0,0,0,1,1
3,1,8/5/13,5991,748,1,0,1,1,1
3,2,8/6/13,6166,737,1,0,1,1,1
3,3,8/7/13,5982,716,1,0,1,1,1
3,4,8/8/13,5916,684,1,0,1,1,1
3,5,8/9/13,5991,705,1,0,1,1,1
3,6,8/10/13,3883,427,1,0,0,1,1
3,7,8/11/13,0,0,0,0,0,1,1
3,1,8/12/13,10962,1006,1,1,1,1,1
3,2,8/13/13,10004,1007,1,1,1,1,1
3,3,8/14/13,8452,844,1,1,1,1,1
3,4,8/15/13,8369,867,1,1,1,1,1
3,5,8/16/13,7585,850,1,1,1,1,1
3,6,8/17/13,3242,421,1,0,0,1,1
3,7,8/18/13,0,0,0,0,0,1,1
3,1,8/19/13,4369,539,1,0,1,1,1
3,2,8/20/13,5290,671,1,0,1,1,1
3,3,8/21/13,5070,673,1,0,1,1,1
3,4,8/22/13,5225,670,1,0,1,1,1
3,5,8/23/13,4692,633,1,0,1,1,1
3,6,8/24/13,3525,427,1,0,0,1,1
3,7,8/25/13,0,0,0,0,0,1,1
3,1,8/26/13,9613,948,1,1,1,1,1
3,2,8/27/13,8893,914,1,1,1,1,1
3,3,8/28/13,8266,871,1,1,1,1,1
3,4,8/29/13,7384,823,1,1,1,1,1
3,5,8/30/13,8954,909,1,1,1,1,1
3,6,8/31/13,3584,448,1,0,0,1,1
3,7,9/1/13,0,0,0,0,0,1,1
3,1,9/2/13,5625,720,1,0,1,1,1
3,2,9/3/13,5847,739,1,0,1,1,1
3,3,9/4/13,6116,750,1,0,0,1,1
3,4,9/5/13,4921,641,1,0,0,1,1
3,5,9/6/13,4750,635,1,0,0,1,1
3,6,9/7/13,3661,444,1,0,0,1,1
3,7,9/8/13,0,0,0,0,0,1,1
3,1,9/9/13,11058,995,1,1,0,1,1
3,2,9/10/13,8361,774,1,1,0,1,1
3,3,9/11/13,8568,796,1,1,0,1,1
3,4,9/12/13,8774,876,1,1,0,1,1
3,5,9/13/13,8610,893,1,1,0,1,1
3,6,9/14/13,3537,393,1,0,0,1,1
3,7,9/15/13,0,0,0,0,0,1,1
3,1,9/16/13,5391,692,1,0,0,1,1
